date,open,high,low,close,volume,amount,turnover,涨跌幅,stock_name
2020-02-20,950.1940404,973.847088,949.07636892,968.648616,4680262,5220660940.0,0.3726,1.9608,600519
2020-02-21,962.98228152,973.44853848,961.72598412,964.21258656,2894008,3225337160.0,0.2304,-0.458,600519
2020-02-24,957.818466,961.71732,940.490226,941.94579816,3865036,4221857466.0,0.3077,-2.3093,600519
2020-02-25,933.992136,937.53576108,925.22404656,931.22828172,3838562,4127432130.0,0.3056,-1.1378,600519
2020-02-26,920.129544,939.190608,914.06466,930.2665644,4356097,4663278433.0,0.3468,-0.1033,600519
2020-02-27,932.259312,948.71247588,932.259312,942.12774468,3449829,3758783810.0,0.2746,1.275,600519
2020-02-28,927.3207636,937.457784,909.70660764,915.797484,4994657,5307929213.0,0.3976,-2.7948,600519
2020-03-02,909.82790532,950.0640786,909.74126412,940.93209612,4766304,5154329159.0,0.3794,2.7446,600519
2020-03-03,951.320376,969.41105856,951.320376,964.316556,5025015,5585227657.0,0.4,2.4852,600519
2020-03-04,974.7135,986.843268,967.12373088,978.10983504,5379299,6080149243.0,0.4282,1.4304,600519
2020-03-05,984.51261972,1018.02543588,979.53075072,1014.568452,6242645,7210485104.0,0.4969,3.7275,600519
2020-03-06,1007.637156,1018.900512,998.08929576,1001.139066,3064100,3553622358.0,0.2439,-1.3237,600519
2020-03-09,983.37762,983.37762,962.85231972,965.19163212,4340409,4865288500.0,0.3455,-3.5907,600519
2020-03-10,964.316556,1011.969216,964.316556,1001.572272,5806293,6635936156.0,0.4622,3.7693,600519
2020-03-11,1001.139066,1013.33814696,988.576092,1003.75563024,3554757,4124607952.0,0.283,0.218,600519
2020-03-12,988.76670264,998.973036,974.8001412,986.410062,3663063,4172606105.0,0.2916,-1.7281,600519
2020-03-13,944.38908,978.16181976,935.72496,963.47613636,7588531,8348496480.0,0.6041,-2.325,600519
2020-03-16,956.50151976,959.9411754,920.129544,924.461604,5123254,5548946745.0,0.4078,-4.0494,600519
2020-03-17,914.06466,933.992136,876.04650144,905.4871812,7935912,8277472787.0,0.6317,-2.0525,600519
2020-03-18,901.06848,918.39672,873.33463188,873.33463188,7345988,7582762547.0,0.5848,-3.5509,600519
2020-03-19,861.20486388,879.40818,831.8421612,862.946352,10226507,10075880470.0,0.8141,-1.1895,600519
2020-03-20,875.942532,903.667716,875.942532,896.97901536,6013919,6169094444.0,0.4787,3.9438,600519
2020-03-23,866.412,896.97901536,859.06482624,882.873828,4847210,4918121944.0,0.3859,-1.5725,600519
2020-03-24,903.667716,917.42633856,896.73642,914.931072,4665096,4900364144.0,0.3714,3.631,600519
2020-03-25,942.63892776,945.56740032,930.6997704,935.8116012,3704866,4015061222.0,0.2949,2.2822,600519
2020-03-26,929.94599196,945.4287744,920.129544,922.65946704,3004856,3231754298.0,0.2392,-1.4054,600519
2020-03-27,940.05702,946.121904,931.40156412,931.826106,3626112,3931759353.0,0.2887,0.9935,600519
2020-03-30,918.613323,933.125724,915.797484,928.793664,3068741,3279823025.0,0.2443,-0.3254,600519
2020-03-31,937.457784,966.04938,937.2845016,962.583732,4798437,5293170703.0,0.382,3.6381,600519
2020-04-01,967.782204,978.179148,955.652436,955.652436,3320535,3700184247.0,0.2643,-0.7201,600519
2020-04-02,956.518848,992.04174,956.41487856,992.04174,4520561,5095167594.0,0.3599,3.8078,600519
2020-04-03,986.86926036,994.60631952,980.76105576,987.52773348,2761761,3148421866.0,0.2199,-0.455,600519
2020-04-07,1006.7274234,1010.669598,995.41208268,1004.9945994,4348800,5041525481.0,0.3462,1.7687,600519
2020-04-08,998.106624,1010.50497972,998.106624,1004.82998112,2422442,2809422100.0,0.1928,-0.0164,600519
2020-04-09,1010.236392,1012.835628,994.60631952,1003.738302,2281697,2640230492.0,0.1816,-0.1086,600519
2020-04-10,1003.20112656,1023.665778,999.406242,1009.36998,2780434,3252600672.0,0.2213,0.5611,600519
2020-04-13,1009.36998,1013.68471176,995.074182,1007.0306676,1598147,1854563731.0,0.1272,-0.2318,600519
2020-04-14,1018.900512,1032.3732186,1010.236392,1026.7848612,3679955,4340858665.0,0.2929,1.9616,600519
2020-04-15,1032.763104,1043.15138388,1028.5176852,1030.6837152,2933229,3501318260.0,0.2335,0.3797,600519
2020-04-16,1033.60352364,1037.1818052,1025.9184492,1037.1818052,2172774,2588431844.0,0.173,0.6305,600519
2020-04-17,1048.35852,1069.63759872,1044.03512412,1062.221112,3824569,4676618151.0,0.3045,2.4142,600519
2020-04-20,1057.889052,1066.986378,1054.2501216,1063.3474476,2423864,2963483323.0,0.193,0.106,600519
2020-04-21,1057.90638024,1060.47962388,1033.629516,1039.6944,2922422,3517018487.0,0.2326,-2.2244,600519
2020-04-22,1044.892872,1082.581794,1041.61783464,1078.249734,4403473,5430377598.0,0.3505,3.7083,600519
2020-04-23,1083.015,1096.60034016,1081.08290124,1084.97309112,2689851,3377042463.0,0.2141,0.6235,600519
2020-04-24,1081.282176,1091.58381468,1070.17477416,1083.50019072,1912240,2390444036.0,0.1522,-0.1358,600519
2020-04-27,1089.079884,1107.42182604,1083.84675552,1105.541712,2590391,3284513346.0,0.2062,2.0343,600519
2020-04-28,1113.60800772,1126.28361528,1101.97209456,1108.25358156,3466190,4458549425.0,0.2759,0.2453,600519
2020-04-29,1107.1012536,1116.0252972,1089.946296,1104.5886588,2344406,2976724957.0,0.1866,-0.3307,600519
2020-04-30,1101.209652,1113.34808412,1090.70873856,1096.6176684,2466087,3134408881.0,0.1963,-0.7216,600519
2020-05-06,1083.881412,1126.3356,1083.015,1126.3356,3583481,4598589768.0,0.2853,2.71,600519
2020-05-07,1125.8157528,1139.32311588,1120.270716,1136.732544,2793474,3647628296.0,0.2224,0.9231,600519
2020-05-08,1141.064604,1159.259256,1133.70876612,1138.99387932,2907868,3839218026.0,0.2315,0.1989,600519
2020-05-11,1143.66384,1156.66002,1138.17945204,1146.27174012,2367119,3135990964.0,0.1884,0.639,600519
2020-05-12,1141.931016,1156.65135588,1140.198192,1154.927196,1972181,2621824685.0,0.157,0.7551,600519
2020-05-13,1154.927196,1159.25059188,1146.15910656,1157.4831114,2201431,2931464950.0,0.1752,0.2213,600519
2020-05-14,1152.32796,1156.55605056,1148.09120532,1149.37349508,1857492,2467976357.0,0.1479,-0.7006,600519
2020-05-15,1151.461548,1155.360402,1127.96445456,1137.598956,2639808,3469736812.0,0.2101,-1.0244,600519
2020-05-18,1131.534072,1170.955818,1130.78029356,1166.37249852,3436211,4587989708.0,0.2735,2.5293,600519
2020-05-19,1181.785968,1181.785968,1159.259256,1166.28585732,2478746,3342210487.0,0.1973,-0.0074,600519
2020-05-20,1166.28585732,1177.60986216,1158.22822572,1170.522612,2118340,2859455106.0,0.1686,0.3633,600519
2020-05-21,1173.98826,1188.68260752,1172.13413832,1183.6054332,2305158,3147105462.0,0.1835,1.1177,600519
2020-05-22,1183.518792,1183.6054332,1146.15910656,1150.7684184,3442746,4608696074.0,0.2741,-2.7743,600519
2020-05-25,1152.32796,1184.02131096,1144.530252,1180.8329148,3156100,4260387678.0,0.2512,2.6126,600519
2020-05-26,1186.88047056,1186.9411194,1173.98826,1176.587496,2247019,3056188321.0,0.1789,-0.3595,600519
2020-05-27,1177.453908,1178.32032,1154.927196,1159.259256,2677741,3596654307.0,0.2132,-1.4728,600519
2020-05-28,1159.23326364,1167.00497928,1144.64288556,1164.457728,2648591,3536546893.0,0.2108,0.4484,600519
2020-05-29,1154.1474252,1186.96711176,1154.1474252,1184.0386392,3044435,4144247222.0,0.2424,1.6815,600519
2020-06-01,1196.514972,1230.3916812,1196.514972,1229.871834,3547976,4986178912.0,0.2824,3.8709,600519
2020-06-02,1226.84805612,1237.1496948,1218.74710392,1222.25607252,2596010,3679210598.0,0.2067,-0.6192,600519
2020-06-03,1225.97298,1228.13901,1209.31187724,1212.3703116,2355736,3308382799.0,0.1875,-0.8088,600519
2020-06-04,1209.511152,1222.507332,1209.511152,1219.89943188,1803741,2534459742.0,0.1436,0.621,600519
2020-06-05,1217.525463,1237.99877856,1213.91252496,1234.6371,1834706,2597524609.0,0.1461,1.2081,600519
2020-06-08,1234.6371,1243.30122,1214.71828812,1218.2619132,2930045,4145298455.0,0.2332,-1.3263,600519
2020-06-09,1219.908096,1234.6371,1213.56596016,1227.3159186,2261191,3199849660.0,0.18,0.7432,600519
2020-06-10,1234.6371,1241.85431196,1227.705804,1233.47610792,2270074,3234843851.0,0.1807,0.5019,600519
2020-06-11,1222.51599612,1228.56355188,1210.36889988,1213.37534952,3071171,4314846228.0,0.2445,-1.6296,600519
2020-06-12,1201.86073404,1227.15996444,1198.51638372,1227.15996444,2842742,3992323389.0,0.2263,1.1361,600519
2020-06-15,1214.709624,1223.0271792,1196.514972,1198.247796,3461541,4819512189.0,0.2756,-2.356,600519
2020-06-16,1211.677182,1225.106568,1207.02454956,1216.33847856,2920664,4099718932.0,0.2325,1.5098,600519
2020-06-17,1223.25244632,1223.2871028,1208.66206824,1217.30886,1945307,2730097120.0,0.1549,0.0798,600519
2020-06-18,1217.2222188,1224.4134384,1213.0634412,1224.240156,2101041,2956800081.0,0.1673,0.5694,600519
2020-06-19,1230.30504,1252.1386224,1226.0596212,1247.49465408,3895833,5603232657.0,0.3101,1.8995,600519
2020-06-22,1243.3878612,1251.00362268,1241.7416784,1246.766868,2324700,3343536637.0,0.1851,-0.0583,600519
2020-06-23,1243.30122,1284.022584,1242.01893024,1277.524494,3393426,4963194685.0,0.2701,2.467,600519
2020-06-24,1282.889308,1284.7387863,1266.58585,1279.7425653,2513899,3663537115.0,0.2001,0.1736,600519
2020-06-29,1269.21544,1284.99298,1259.5823753,1282.5124001,2808061,4064048236.0,0.2235,0.2164,600519
2020-06-30,1282.4685736,1287.6050394,1275.4563336,1282.2582064,2244614,3281641199.0,0.1787,-0.0198,600519
2020-07-01,1286.74604,1320.141833,1283.2574506,1309.7724831,3868249,5759640251.0,0.3079,2.1458,600519
2020-07-02,1313.91847,1359.410377,1310.41235,1353.36232,4588372,7014289615.0,0.3653,3.328,600519
2020-07-03,1358.6215,1360.812825,1329.5908264,1351.4251887,3512581,5395637032.0,0.2796,-0.1431,600519
2020-07-06,1348.10314,1416.47248,1342.6774193,1402.448,5182196,8228068998.0,0.4125,3.7755,600519
2020-07-07,1405.1564777,1529.3870746,1403.32453,1479.58264,6666393,11219852098.0,0.5307,5.5,600519
2020-07-08,1472.5704,1506.75507,1455.0398,1473.7449502,5316998,8963189092.0,0.4233,-0.3946,600519
2020-07-09,1482.21223,1500.61936,1474.32346,1495.36018,3503324,5951732803.0,0.2789,1.4667,600519
2020-07-10,1480.45917,1522.181998,1480.4065782,1502.2409405,3710044,6352507468.0,0.2953,0.4601,600519
2020-07-13,1502.9684604,1566.35911,1502.9684604,1561.9676947,6072716,10679460274.0,0.4834,3.9758,600519
2020-07-14,1561.9676947,1562.0027559,1532.525052,1544.44586,4609351,8135834910.0,0.3669,-1.1218,600519
2020-07-15,1529.4396664,1562.502378,1529.2906563,1536.1451209,4071294,7176560649.0,0.3241,-0.5375,600519
2020-07-16,1516.3180123,1516.3180123,1402.448,1414.71942,10224219,16901373196.0,0.8139,-7.9046,600519
2020-07-17,1419.9786,1466.0753127,1419.9786,1444.5652665,6590206,10863420089.0,0.5246,2.1097,600519
2020-07-20,1448.465825,1458.5371547,1392.7009864,1434.8445488,4528033,7363822989.0,0.3605,-0.6729,600519
2020-07-21,1443.3293592,1492.555284,1429.6116647,1462.05204,4196950,7026353150.98,0.3341,1.8962,600519
2020-07-22,1453.28674,1498.8663,1453.28674,1470.8874624,3920121,6637265371.71,0.3121,0.6043,600519
2020-07-23,1465.55816,1482.21223,1446.2745,1469.06428,3432052,5739050333.42,0.2732,-0.124,600519
2020-07-24,1450.5256705,1460.29898,1389.30005,1398.328309,7875201,12705941887.22,0.6269,-4.815,600519
2020-07-27,1416.4812453,1428.568594,1402.448,1422.2137515,3878817,6279664443.71,0.3088,1.7081,600519
2020-07-28,1428.7439,1472.5704,1428.7439,1463.8051,5491152,9133721867.31,0.4371,2.9244,600519
2020-07-29,1481.3357,1481.3357,1431.37349,1465.55816,5074843,8411789966.5,0.404,0.1198,600519
2020-07-30,1464.856936,1490.6181527,1464.243365,1472.5704,3837304,6486855474.99,0.3055,0.4785,600519
2020-07-31,1476.95305,1494.48365,1442.76838,1470.9751154,4068474,6846747330.22,0.3239,-0.1083,600519
2020-08-03,1478.6009264,1487.1032674,1455.0398,1462.05204,3466114,5790041421.93,0.2759,-0.6066,600519
2020-08-04,1468.18775,1475.1912247,1455.0398,1463.7963347,3194051,5337185768.01,0.2543,0.1193,600519
2020-08-05,1456.8717477,1466.5135777,1440.4105143,1462.05204,2552169,4236612469.34,0.2032,-0.1192,600519
2020-08-06,1463.8051,1467.3375159,1428.7439,1435.7210788,3264878,5372942644.96,0.2599,-1.801,600519
2020-08-07,1441.6902481,1445.9852451,1401.133205,1429.62043,3424205,5560065753.27,0.2726,-0.4249,600519
2020-08-10,1426.9645441,1441.8567888,1409.5566583,1432.2412547,2362354,3857721122.38,0.1881,0.1833,600519
2020-08-11,1437.5092,1460.6758879,1437.5092,1439.7092903,3581818,5936904875.64,0.2851,0.5214,600519
2020-08-12,1431.37349,1438.38573,1407.0497825,1426.0704835,2793392,4529267492.98,0.2224,-0.9473,600519
2020-08-13,1428.7439,1436.5274864,1410.33677,1433.12655,2054134,3341652185.89,0.1635,0.4948,600519
2020-08-14,1437.421547,1460.036021,1429.62043,1455.91633,3765318,6230475427.24,0.2997,1.5902,600519
2020-08-17,1467.31122,1493.9139055,1463.8051,1481.3357,4357201,7363610867.33,0.3469,1.7459,600519
2020-08-18,1487.8044914,1507.6316,1482.21223,1494.48365,3042281,5192751797.11,0.2422,0.8876,600519
2020-08-19,1490.101,1505.00201,1475.1912247,1478.70611,2691498,4578143762.2,0.2143,-1.0557,600519
2020-08-20,1467.31122,1471.69387,1451.53368,1458.54592,2238233,3727183935.45,0.1782,-1.3634,600519
2020-08-21,1466.43469,1488.34794,1464.68163,1469.06428,2508241,4217048420.24,0.1997,0.7212,600519
2020-08-24,1490.101,1497.11324,1482.2209953,1486.9016655,3093344,5260286523.46,0.2462,1.2142,600519
2020-08-25,1494.308344,1531.1050734,1488.9001539,1513.76731,4187249,7227309774.14,0.3333,1.8068,600519
2020-08-26,1519.90302,1529.54485,1503.2664806,1513.76731,2621573,4530374186.47,0.2087,0.0,600519
2020-08-27,1518.1411947,1519.8854894,1494.48365,1517.27343,2263553,3896759446.17,0.1802,0.2316,600519
2020-08-28,1517.27343,1546.19892,1508.946395,1540.06321,4229962,7389242302.49,0.3367,1.502,600519
2020-08-31,1551.9664874,1591.77848,1551.9664874,1565.920845,4781036,8608932570.41,0.3806,1.679,600519
2020-09-01,1570.74176,1579.50706,1555.8495153,1579.4895294,3163992,5661594315.16,0.2519,0.8665,600519
2020-09-02,1599.66725,1602.29684,1551.4581,1573.37135,3200929,5746351923.01,0.2548,-0.3874,600519
2020-09-03,1573.37135,1588.27236,1559.960441,1571.61829,3043735,5471333880.1,0.2423,-0.1114,600519
2020-09-04,1547.95198,1557.5850447,1530.42138,1551.4581,3085796,5433479408.0,0.2456,-1.2828,600519
2020-09-07,1542.6928,1558.4615747,1493.5808241,1510.699455,3111202,5446354619.03,0.2477,-2.6271,600519
2020-09-08,1518.14996,1523.233834,1470.0021671,1500.093442,3447238,5865962723.75,0.2744,-0.7021,600519
2020-09-09,1489.8117451,1499.74283,1472.6054612,1479.58264,2596355,4401806095.14,0.2067,-1.3673,600519
2020-09-10,1493.3792222,1507.6316,1490.101,1495.184874,2477833,4236694401.52,0.1972,1.0545,600519
2020-09-11,1479.58264,1521.65608,1479.58264,1519.02649,3108800,5339883407.76,0.2475,1.5946,600519
2020-09-14,1529.54485,1550.58157,1516.9052874,1547.95198,3105601,5448188995.38,0.2472,1.9042,600519
2020-09-15,1551.4493347,1551.4493347,1531.9553075,1542.6928,2082087,3654872008.51,0.1657,-0.3398,600519
2020-09-16,1542.6928,1546.9089093,1506.75507,1512.101903,2251598,3916457761.65,0.1792,-1.983,600519
2020-09-17,1490.101,1490.101,1453.28674,1464.2608956,6367985,10683350186.5,0.5069,-3.1639,600519
2020-09-18,1459.42245,1485.71835,1433.1353153,1485.71835,4720140,7853673240.87,0.3757,1.4654,600519
2020-09-21,1483.7549228,1483.7549228,1460.8774898,1461.000204,2244407,3756765108.07,0.1787,-1.6637,600519
2020-09-22,1446.2745,1478.6885794,1446.2745,1460.0272557,2326547,3890070212.39,0.1852,-0.0666,600519
2020-09-23,1433.12655,1460.3077453,1420.8726606,1446.2569694,3572552,5878691068.93,0.2844,-0.9432,600519
2020-09-24,1433.9767841,1454.0580864,1425.939004,1428.1478596,3005078,4915392273.49,0.2392,-1.2521,600519
2020-09-25,1428.7439,1446.2745,1424.36125,1433.2229683,2258296,3700843486.0,0.1798,0.3554,600519
2020-09-28,1433.2930907,1462.490305,1433.2930907,1455.91633,2423222,4019640150.42,0.1929,1.5834,600519
2020-09-29,1463.2178249,1463.279182,1448.290519,1448.290519,1743078,2895081365.61,0.1388,-0.5238,600519
2020-09-30,1455.0398,1483.001107,1455.0398,1462.490305,2708781,4536012539.91,0.2156,0.9805,600519
2020-10-09,1483.08876,1495.7283226,1479.58264,1486.59488,3423988,5817280604.62,0.2726,1.6482,600519
2020-10-12,1490.101,1534.4621833,1490.101,1534.4621833,4372904,7597987786.33,0.3481,3.2199,600519
2020-10-13,1534.4709486,1534.4709486,1520.77955,1524.28567,2294389,3995560518.33,0.1826,-0.6632,600519
2020-10-14,1525.1622,1531.2803794,1512.89078,1515.52037,2048139,3554316588.74,0.163,-0.575,600519
2020-10-15,1508.6220789,1520.77955,1508.50813,1512.01425,1620436,2801250556.48,0.129,-0.2313,600519
2020-10-16,1512.01425,1520.4114074,1492.73059,1500.61936,1737738,2991246892.13,0.1383,-0.7536,600519
2020-10-19,1512.01425,1519.8854894,1483.001107,1489.22447,1922632,3284383414.71,0.1531,-0.7593,600519
2020-10-20,1490.0922347,1520.7532541,1485.71835,1519.90302,2773493,4787807535.82,0.2208,2.06,600519
2020-10-21,1519.990673,1527.0467395,1510.26119,1519.3157449,1890137,3275357440.3,0.1505,-0.0386,600519
2020-10-22,1516.3969,1529.54485,1503.6959803,1527.353525,2248087,3897729793.1,0.179,0.529,600519
2020-10-23,1525.8458934,1531.8150627,1502.37242,1503.5382049,1929169,3339987454.08,0.1536,-1.5593,600519
2020-10-26,1419.10207,1457.5992676,1402.448,1440.13879,6601529,10821908227.12,0.5255,-4.2167,600519
2020-10-27,1440.13879,1441.01532,1416.5776636,1424.36125,4394440,7156688306.58,0.3498,-1.0956,600519
2020-10-28,1425.23778,1469.94081,1424.4313724,1459.2559093,3463653,5739452181.14,0.2757,2.4498,600519
2020-10-29,1450.5169052,1497.11324,1443.64491,1469.06428,3937376,6633168612.77,0.3134,0.6721,600519
2020-10-30,1470.81734,1486.59488,1459.42245,1463.8226306,2605545,4379602067.68,0.2074,-0.3568,600519
2020-11-02,1468.18775,1485.71835,1465.55816,1467.3199853,2106643,3544422245.43,0.1677,0.2389,600519
2020-11-03,1476.9442847,1495.272527,1468.626015,1485.71835,2349749,3976621208.06,0.1871,1.2539,600519
2020-11-04,1490.101,1493.60712,1476.95305,1489.7328574,1644371,2788396252.94,0.1309,0.2702,600519
2020-11-05,1505.00201,1518.5706944,1500.707013,1509.297007,2352414,4053043270.71,0.1873,1.3133,600519
2020-11-06,1516.8789915,1517.7905827,1481.3357,1490.6444486,2305153,3932702366.7,0.1835,-1.2358,600519
2020-11-09,1491.3106114,1534.5235404,1490.6444486,1527.4148821,4146970,7198679682.95,0.3301,2.4667,600519
2020-11-10,1536.4869676,1546.6196544,1521.65608,1529.54485,3018944,5287968172.74,0.2403,0.1394,600519
2020-11-11,1529.54485,1558.032075,1517.27343,1517.5802155,3485073,6122365404.41,0.2774,-0.7822,600519
2020-11-12,1516.4056653,1533.9275,1509.6213231,1520.5954787,2347309,4071729791.56,0.1869,0.1987,600519
2020-11-13,1511.13772,1515.4151864,1482.21223,1494.48365,2815548,4791276459.47,0.2241,-1.7172,600519
2020-11-16,1499.74283,1516.4407265,1487.6993078,1516.4407265,3061349,5247897160.86,0.2437,1.4692,600519
2020-11-17,1525.1622,1527.2220455,1491.0388871,1503.950174,2522403,4355288046.56,0.2008,-0.8237,600519
2020-11-18,1503.24895,1508.0961609,1475.3402348,1484.5350345,3517895,5973146815.32,0.28,-1.2909,600519
2020-11-19,1476.514785,1512.01425,1473.096318,1507.7981407,2781576,4767508752.81,0.2214,1.567,600519
2020-11-20,1507.6316,1521.65608,1501.1891045,1507.5965388,2187466,3771894859.49,0.1741,-0.0134,600519
2020-11-23,1552.3433953,1586.431647,1552.3433953,1569.1727713,6663724,11926870594.6,0.5305,4.0844,600519
2020-11-24,1551.4493347,1562.414725,1535.2159991,1545.760655,3246536,5736960168.07,0.2584,-1.492,600519
2020-11-25,1544.007595,1550.4763864,1511.13772,1513.6621264,2822632,4910540740.65,0.2247,-2.0766,600519
2020-11-26,1512.89078,1525.1534347,1512.1720254,1520.2448667,2322830,4027749312.81,0.1849,0.4349,600519
2020-11-27,1518.7284698,1525.1884959,1505.87854,1523.321487,2156861,3737697984.7,0.1717,0.2024,600519
2020-11-30,1520.77955,1524.198017,1502.2935323,1502.2935323,3194007,5520322173.16,0.2543,-1.3804,600519
2020-12-01,1512.89078,1524.2769047,1507.6403653,1522.53261,2819620,4891829153.17,0.2245,1.3472,600519
2020-12-02,1530.42138,1533.05097,1517.27343,1523.4179053,2357169,4101369305.99,0.1876,0.0581,600519
2020-12-03,1523.4179053,1538.8886598,1518.237613,1533.05097,2950578,5147357780.65,0.2349,0.6323,600519
2020-12-04,1535.68056,1577.841653,1535.68056,1571.7147083,6249119,11176048846.87,0.4975,2.522,600519
2020-12-07,1580.120631,1613.1570467,1578.2360915,1588.622972,5833133,10617305103.95,0.4643,1.0758,600519
2020-12-08,1590.90195,1643.49375,1589.14889,1621.5805,6145400,11333352154.27,0.4892,2.0746,600519
2020-12-09,1635.5611535,1635.60498,1611.93867,1612.8152,3115212,5766037608.84,0.248,-0.5405,600519
2020-12-10,1612.8152,1621.3788981,1602.29684,1606.591837,3265354,6009239910.86,0.2599,-0.3859,600519
2020-12-11,1608.2397134,1610.4660996,1581.9701093,1595.2846,3077579,5595359665.39,0.245,-0.7038,600519
2020-12-14,1602.0952381,1604.0323694,1590.90195,1603.17337,3305200,6026813427.85,0.2631,0.4945,600519
2020-12-15,1607.117755,1610.3784466,1582.13665,1591.7872453,2960497,5383582284.17,0.2357,-0.7102,600519
2020-12-16,1604.488165,1617.7851251,1595.4686713,1612.8152,3215016,5901298274.85,0.2559,1.321,600519
2020-12-17,1617.636115,1637.35804,1612.8152,1635.1754803,3603064,6683421886.39,0.2868,1.3864,600519
2020-12-18,1623.1670193,1638.2433353,1613.7618524,1617.19785,2707698,5020968993.22,0.2155,-1.0994,600519
2020-12-21,1612.8152,1622.6586319,1610.711528,1615.006525,3069672,5663526809.13,0.2444,-0.1355,600519
2020-12-22,1621.5542041,1664.5217047,1615.0152903,1648.75293,4065060,7618583444.29,0.3236,2.0896,600519
2020-12-23,1663.6451747,1670.841486,1596.1786606,1614.2614745,4770609,8901002261.88,0.3798,-2.092,600519
2020-12-24,1593.53154,1629.3640864,1573.3888806,1604.3479202,3785714,6921989374.42,0.3014,-0.6141,600519
2020-12-25,1580.3748247,1618.95091,1577.754,1604.0499,2308805,4218997634.27,0.1838,-0.0186,600519
2020-12-28,1601.069698,1655.589864,1600.5876065,1641.74069,3008037,5616528738.07,0.2395,2.3497,600519
2020-12-29,1641.74069,1653.836804,1625.96315,1636.48151,2286759,4275994833.55,0.182,-0.3203,600519
2020-12-30,1639.1111,1694.33249,1639.1023347,1694.33249,3445210,6604461376.11,0.2743,3.5351,600519
2020-12-31,1701.34473,1752.1659394,1699.59167,1751.30694,3886007,7682300728.32,0.3093,3.3626,600519
2021-01-04,1753.0424694,1757.4338847,1738.8689793,1750.43041,4351400,8686920261.12,0.3464,-0.0501,600519
2021-01-05,1744.2947,1805.1697085,1737.6856638,1805.1697085,5211605,10592557369.7,0.4149,3.1272,600519
2021-01-06,1809.859144,1862.62625,1784.6413759,1840.713,4741020,9882593867.1,0.3774,1.969,600519
2021-01-07,1838.08341,1875.7742,1818.79975,1875.7742,3793139,7991178754.07,0.302,1.9048,600519
2021-01-08,1877.52726,1885.3108464,1808.2989206,1831.9477,5386164,11345202869.15,0.4288,-2.3364,600519
